,date,SEASON,PM_RETIRO,PM_VALLECAS,PM_CIUDADLINEAL,PM_CENTRO,DEW_POINT,HUMIDITY,TEMPERATURE,WIND_SPEED,PRECIPITAITON,COMMULATIVE_PRECIPITATION,log_pmcentro,log_dewpoint,log_humidity,log_temperature,log_wind,log_precipitation,log_cumprecipitation,Date,Day of Week,year,month
1583,03 00:00:00,1,36.75,45.29166666666666,42.0,4.395477432398005,-0.08701137698962981,3.6992422411494825,3.0328753781018554,3.3050993916168183,0.0,0.0,4.395477432398005,-0.08701137698962981,3.6992422411494825,3.0328753781018554,3.3050993916168183,0.0,0.0,2014-05-03,5,2014,5
1584,04 00:00:00,1,31.39130434782609,22.375,22.95833333333333,3.8589737843383305,,2.955344212648703,2.957723939925656,5.234107680227259,0.0,0.0,3.8589737843383305,,2.955344212648703,2.957723939925656,5.234107680227259,0.0,0.0,2014-05-04,6,2014,5
1585,05 00:00:00,1,15.791666666666664,28.0,128.15384615384616,3.8421368779639797,,3.335176280564361,2.9416308986950233,2.139379653392321,0.0,0.0,3.8421368779639797,,3.335176280564361,2.9416308986950233,2.139379653392321,0.0,0.0,2014-05-05,0,2014,5
1586,06 00:00:00,1,81.71428571428571,78.625,,4.620058798481842,1.5404450409471488,3.7973600971080064,3.019624886101696,1.2998510045942697,0.3364722366212129,0.3364722366212129,4.620058798481842,1.5404450409471488,3.7973600971080064,3.019624886101696,1.2998510045942697,0.3364722366212129,0.3364722366212129,2014-05-06,1,2014,5
1587,07 00:00:00,1,70.16666666666667,61.33333333333334,52.66666666666666,4.493307092842699,0.9490805546971458,3.6951100038645723,3.1389332943261308,2.9011926301435698,0.09531017980432493,0.09531017980432493,4.493307092842699,0.9490805546971458,3.6951100038645723,3.1389332943261308,2.9011926301435698,0.09531017980432493,0.09531017980432493,2014-05-07,2,2014,5
1588,08 00:00:00,1,89.58333333333331,77.04166666666667,85.0,4.4744918623459755,2.12525107771113,4.020877410340228,3.084188416930524,2.770946749940776,0.0,0.0,4.4744918623459755,2.12525107771113,4.020877410340228,3.084188416930524,2.770946749940776,0.0,0.0,2014-05-08,3,2014,5
1589,09 00:00:00,1,65.0,56.20833333333334,63.70833333333334,4.213977737166646,1.8781919750003626,3.803880846808443,3.093523228632079,3.3908243225831107,0.0,0.0,4.213977737166646,1.8781919750003626,3.803880846808443,3.093523228632079,3.3908243225831107,0.0,0.0,2014-05-09,4,2014,5
1590,10 00:00:00,1,50.625,44.25,48.66666666666666,3.995904489408848,1.9095425048844386,3.844814255734696,3.076342285601531,2.115049969147204,0.9162907318741551,0.9162907318741551,3.995904489408848,1.9095425048844386,3.844814255734696,3.076342285601531,2.115049969147204,0.9162907318741551,0.9162907318741551,2014-05-10,5,2014,5
1591,11 00:00:00,1,19.45833333333333,22.25,23.29166666666667,3.423176288380931,2.3632097148104805,4.44019726752875,2.8589951234633695,2.707855737750994,3.321432413193293,3.370738174177447,3.423176288380931,2.3632097148104805,4.44019726752875,2.8589951234633695,2.707855737750994,3.321432413193293,3.370738174177447,2014-05-11,6,2014,5
1592,12 00:00:00,1,49.45833333333334,39.125,37.79166666666666,3.8572147689331513,2.2984097215835653,3.9966704794884307,3.2061725277505193,3.0397092857675463,0.0,0.0,3.8572147689331513,2.2984097215835653,3.9966704794884307,3.2061725277505193,3.0397092857675463,0.0,0.0,2014-05-12,0,2014,5
1593,13 00:00:00,1,70.0,53.08333333333334,50.54166666666666,4.071871706370042,1.9033505346365172,3.7485232028747792,3.2587268563530976,3.2766414617183433,0.0,0.0,4.071871706370042,1.9033505346365172,3.7485232028747792,3.2587268563530976,3.2766414617183433,0.0,0.0,2014-05-13,1,2014,5
1594,14 00:00:00,1,19.227272727272727,16.5,16.416666666666668,3.130044611161585,,3.22386336637924,3.1550801971159,4.677719503594478,0.0,0.0,3.130044611161585,,3.22386336637924,3.1550801971159,4.677719503594478,0.0,0.0,2014-05-14,2,2014,5
1595,15 00:00:00,1,53.25,61.25,62.66666666666666,4.452892750542514,1.55814461804655,3.6624926989407416,3.1894301309837636,2.617760729754749,0.0,0.0,4.452892750542514,1.55814461804655,3.6624926989407416,3.1894301309837636,2.617760729754749,0.0,0.0,2014-05-15,3,2014,5
1596,16 00:00:00,1,43.58333333333334,47.20833333333334,38.75,4.31637638468362,1.6661332561106457,3.460513958818575,3.282081490935844,2.0254032551761307,0.09531017980432493,0.09531017980432493,4.31637638468362,1.6661332561106457,3.460513958818575,3.282081490935844,2.0254032551761307,0.09531017980432493,0.09531017980432493,2014-05-16,4,2014,5
1597,17 00:00:00,1,53.29166666666666,53.0,58.29166666666666,4.2152092644158925,1.951844884575128,3.61316763237824,3.245512434981699,2.8494533081069657,0.0,0.0,4.2152092644158925,1.951844884575128,3.61316763237824,3.245512434981699,2.8494533081069657,0.0,0.0,2014-05-17,5,2014,5
1598,18 00:00:00,1,86.45833333333331,78.54166666666667,88.875,4.633919599274077,2.3632097148104805,3.7485232028747792,3.2897467131978235,3.0632740927736273,0.0,0.0,4.633919599274077,2.3632097148104805,3.7485232028747792,3.2897467131978235,3.0632740927736273,0.0,0.0,2014-05-18,6,2014,5
1599,19 00:00:00,1,117.83333333333331,96.1304347826087,112.33333333333331,4.726281011737149,2.803360380906535,4.196575184871,3.2574132445203494,2.333962628686301,0.1823215567939546,0.1823215567939546,4.726281011737149,2.803360380906535,4.196575184871,3.2574132445203494,2.333962628686301,0.1823215567939546,0.1823215567939546,2014-05-19,0,2014,5
1600,20 00:00:00,1,91.43478260869566,75.82608695652173,85.1304347826087,4.452760414143194,2.467393067295292,3.8158791448752436,3.330886311522222,2.4529787239435916,0.0,0.0,4.452760414143194,2.467393067295292,3.8158791448752436,3.330886311522222,2.4529787239435916,0.0,0.0,2014-05-20,1,2014,5
1601,21 00:00:00,1,117.9,100.70588235294115,103.44444444444444,4.624972813284271,2.68273239311792,3.974215025684594,3.307406993565815,2.312040251764801,0.0,0.0,4.624972813284271,2.68273239311792,3.974215025684594,3.307406993565815,2.312040251764801,0.0,0.0,2014-05-21,2,2014,5
1602,22 00:00:00,1,138.43478260869566,123.6086956521739,131.1304347826087,4.916019317721407,2.6884142265853512,3.8918202981106265,3.3913126224296133,3.2357165537308523,0.0,0.0,4.916019317721407,2.6884142265853512,3.8918202981106265,3.3913126224296133,3.2357165537308523,0.0,0.0,2014-05-22,3,2014,5
1603,23 00:00:00,1,76.875,77.66666666666667,74.5,4.393419818503324,2.644992065135073,3.7316994512968646,3.4174130986628737,3.4697772048934565,0.0,0.0,4.393419818503324,2.644992065135073,3.7316994512968646,3.4174130986628737,3.4697772048934565,0.0,0.0,2014-05-23,4,2014,5
1604,24 00:00:00,1,90.33333333333331,78.30434782608695,78.58333333333333,4.495634298919785,2.91551593969719,4.407734991384088,3.2047879845669747,2.6157826101486936,2.580216829592325,2.5257286443082556,4.495634298919785,2.91551593969719,4.407734991384088,3.2047879845669747,2.6157826101486936,2.580216829592325,2.5257286443082556,2014-05-24,5,2014,5
1605,25 00:00:00,1,62.29166666666666,57.66666666666666,66.33333333333333,4.268531268809779,2.192584197779717,3.910354948327449,3.2704723519645906,3.452444841665993,0.0,0.0,4.268531268809779,2.192584197779717,3.910354948327449,3.2704723519645906,3.452444841665993,0.0,0.0,2014-05-25,6,2014,5
1606,26 00:00:00,1,14.666666666666664,22.75,21.66666666666667,3.0163515607567266,1.5841201044498106,3.4245340618413906,3.373916038685152,2.535612966382232,0.0,0.0,3.0163515607567266,1.5841201044498106,3.4245340618413906,3.373916038685152,2.535612966382232,0.0,0.0,2014-05-26,0,2014,5
1607,27 00:00:00,1,29.70833333333333,26.0,28.58333333333333,3.3984157387002787,1.7564201027827462,3.2865344733420154,3.3809110308332326,3.8542526396779335,0.0,0.0,3.3984157387002787,1.7564201027827462,3.2865344733420154,3.3809110308332326,3.8542526396779335,0.0,0.0,2014-05-27,1,2014,5
1608,28 00:00:00,1,25.66666666666667,31.130434782608692,30.818181818181817,3.4473385376600105,2.100060828882572,3.410872647185574,3.422998082909551,3.0405064479126738,0.0,0.0,3.4473385376600105,2.100060828882572,3.410872647185574,3.422998082909551,3.0405064479126738,0.0,0.0,2014-05-28,2,2014,5
1609,29 00:00:00,1,62.83333333333334,49.95833333333334,44.66666666666666,3.846595200105691,2.438717267318626,3.545778610473263,3.4761409400834995,1.839093547363533,0.0,0.0,3.846595200105691,2.438717267318626,3.545778610473263,3.4761409400834995,1.839093547363533,0.0,0.0,2014-05-29,3,2014,5
1610,30 00:00:00,1,96.78571428571428,94.78260869565216,91.45833333333331,4.510401526201998,2.6390573296152584,3.6528204042982337,3.4362761393695243,3.047513990310581,0.0,0.0,4.510401526201998,2.6390573296152584,3.6528204042982337,3.4362761393695243,3.047513990310581,0.0,0.0,2014-05-30,4,2014,5
1611,31 00:00:00,1,108.20833333333331,116.625,110.0,4.751432692966343,2.7880929087757464,3.920321808242841,3.3913126224296133,2.3409240072204947,2.714694743820879,2.714694743820879,4.751432692966343,2.7880929087757464,3.920321808242841,3.3913126224296133,2.3409240072204947,2.714694743820879,2.714694743820879,2014-05-31,5,2014,5
1612,01 00:00:00,2,43.91666666666666,49.625,45.875,3.926090262639582,2.8669514836880663,4.181413807907675,3.3036488151139625,2.402241873235193,2.0014800002101243,2.0014800002101243,3.926090262639582,2.8669514836880663,4.181413807907675,3.3036488151139625,2.402241873235193,2.0014800002101243,2.0014800002101243,2014-06-01,6,2014,6
1613,02 00:00:00,2,25.125,31.20833333333333,29.5,3.509054777518569,2.6119063405493077,3.9966704794884307,3.25741324452035,1.2481092998140209,0.0,0.0,3.509054777518569,2.6119063405493077,3.9966704794884307,3.25741324452035,1.2481092998140209,0.0,0.0,2014-06-02,0,2014,6
1614,03 00:00:00,2,33.708333333333336,43.66666666666666,37.958333333333336,3.724688906810647,2.6270811385685433,3.863357833446865,3.350239569293519,2.8157829009050923,0.0,0.0,3.724688906810647,2.6270811385685433,3.863357833446865,3.350239569293519,2.8157829009050923,0.0,0.0,2014-06-03,1,2014,6
1615,04 00:00:00,2,54.875,63.29166666666666,57.5,4.153433478592107,2.7462019670665865,3.9472292611627653,3.3550199216254337,2.306203538516757,0.0,0.0,4.153433478592107,2.7462019670665865,3.9472292611627653,3.3550199216254337,2.306203538516757,0.0,0.0,2014-06-04,2,2014,6
1616,05 00:00:00,2,68.125,69.66666666666667,61.57142857142857,4.217587704586283,2.785525513270501,3.880704322170719,3.4162923489882573,1.662030362553271,0.0,0.0,4.217587704586283,2.785525513270501,3.880704322170719,3.4162923489882573,1.662030362553271,0.0,0.0,2014-06-05,3,2014,6
1617,06 00:00:00,2,52.25,55.70833333333334,52.75,4.013637382628257,2.8669514836880663,4.315820056435613,3.2212773105764287,2.3571521893059724,2.8564702062204836,2.797281334830153,4.013637382628257,2.8669514836880663,4.315820056435613,3.2212773105764287,2.3571521893059724,2.8564702062204836,2.797281334830153,2014-06-06,4,2014,6
1618,07 00:00:00,2,7.833333333333332,16.041666666666668,10.958333333333336,2.5274662642067964,2.4849066497880004,3.9488369785508626,3.261348914596667,2.8182241137555657,0.0,0.0,2.5274662642067964,2.4849066497880004,3.9488369785508626,3.261348914596667,2.8182241137555657,0.0,0.0,2014-06-07,5,2014,6
1619,08 00:00:00,2,29.29166666666667,37.66666666666666,33.083333333333336,3.589539426237693,2.691243082785829,4.17694809075731,3.210314692566167,1.1522846951671846,1.6486586255873816,1.6486586255873816,3.589539426237693,2.691243082785829,4.17694809075731,3.210314692566167,1.1522846951671846,1.6486586255873816,1.6486586255873816,2014-06-08,6,2014,6
1620,09 00:00:00,2,27.20833333333333,37.04166666666666,32.833333333333336,3.41224721784874,2.6119063405493077,4.07753744390572,3.2468417628035415,1.4846302618407523,0.09531017980432493,0.09531017980432493,3.41224721784874,2.6119063405493077,4.07753744390572,3.2468417628035415,1.4846302618407523,0.09531017980432493,0.09531017980432493,2014-06-09,0,2014,6
1621,10 00:00:00,2,71.54166666666667,80.83333333333333,75.875,4.357242872096143,2.8159075969586236,4.263266559369671,3.21581102387028,1.4008750444349192,1.9740810260220094,1.9740810260220096,4.357242872096143,2.8159075969586236,4.263266559369671,3.21581102387028,1.4008750444349192,1.9740810260220094,1.9740810260220096,2014-06-10,1,2014,6
1622,11 00:00:00,2,35.041666666666664,42.16666666666666,41.125,3.7822938987533616,2.696876900504085,4.020129746753998,3.3148812423228167,1.6153371443650901,0.0,0.0,3.7822938987533616,2.696876900504085,4.020129746753998,3.3148812423228167,1.6153371443650901,0.0,0.0,2014-06-11,2,2014,6
1623,12 00:00:00,2,24.52173913043478,36.15,29.04347826086957,3.453947947047684,2.716349003916905,3.84837297835169,3.4117967470991974,1.4375616135016844,0.0,0.0,3.453947947047684,2.716349003916905,3.84837297835169,3.4117967470991974,1.4375616135016844,0.0,0.0,2014-06-12,3,2014,6
1624,13 00:00:00,2,58.54166666666666,61.83333333333334,56.25,4.089471597480227,2.9018793647476446,4.178864412008076,3.3308863115222223,1.236681978735641,2.2617630984737906,2.2617630984737906,4.089471597480227,2.9018793647476446,4.178864412008076,3.3308863115222223,1.236681978735641,2.2617630984737906,2.2617630984737906,2014-06-13,4,2014,6
1625,14 00:00:00,2,41.41666666666666,50.54166666666666,45.41666666666666,3.8607297110405954,2.917770732084279,4.171176994265389,3.344231813257189,1.9830109427737144,0.0,0.0,3.8607297110405954,2.917770732084279,4.171176994265389,3.344231813257189,1.9830109427737144,0.0,0.0,2014-06-14,5,2014,6
1626,15 00:00:00,2,118.375,127.75,117.25,4.750712491278749,2.9618307218783095,4.131158535344817,3.3785847992082534,1.9545040677051144,3.2308043957334744,3.2308043957334744,4.750712491278749,2.9618307218783095,4.131158535344817,3.3785847992082534,1.9545040677051144,3.2308043957334744,3.2308043957334744,2014-06-15,6,2014,6
1627,16 00:00:00,2,142.41666666666666,148.45833333333334,136.70833333333334,4.930870325627393,3.036554268074246,4.296150976148179,3.3369745362553846,1.553572779592705,0.26236426446749106,0.26236426446749106,4.930870325627393,3.036554268074246,4.296150976148179,3.3369745362553846,1.553572779592705,0.26236426446749106,0.26236426446749106,2014-06-16,0,2014,6
1628,17 00:00:00,2,76.5,78.875,72.875,4.329087249379662,2.9639835752394106,4.393934619029494,3.23749914353132,1.9304338639158147,4.041295341132286,3.9259259105971376,4.329087249379662,2.9639835752394106,4.393934619029494,3.23749914353132,1.9304338639158147,4.041295341132286,3.9259259105971376,2014-06-17,1,2014,6
1629,18 00:00:00,2,67.66666666666667,65.83333333333333,61.25,4.268031060379175,2.9041650800285006,4.202201958078514,3.3198332183726573,2.0544975954244715,0.0,0.0,4.268031060379175,2.9041650800285006,4.202201958078514,3.3198332183726573,2.0544975954244715,0.0,0.0,2014-06-18,2,2014,6
1630,19 00:00:00,2,124.04166666666669,127.125,121.625,4.818936575489704,2.9789251552376097,4.29841855081596,3.2973536264953247,2.8406367030136277,0.0,0.0,4.818936575489704,2.9789251552376097,4.29841855081596,3.2973536264953247,2.8406367030136277,0.0,0.0,2014-06-19,3,2014,6
1631,20 00:00:00,2,34.708333333333336,50.29166666666666,42.25,3.8259203063747345,2.920020451818295,4.291030054573289,3.2730638326312422,1.9704285304404354,1.8718021769015913,1.8562979903656263,3.8259203063747345,2.920020451818295,4.291030054573289,3.2730638326312422,1.9704285304404354,1.8718021769015913,1.8562979903656263,2014-06-20,4,2014,6
1632,21 00:00:00,2,56.0,64.41666666666667,54.66666666666666,3.998964935561954,2.888054259755802,4.275508041295428,3.263964115626898,2.139428705461102,1.547562508716013,1.547562508716013,3.998964935561954,2.888054259755802,4.275508041295428,3.263964115626898,2.139428705461102,1.547562508716013,1.547562508716013,2014-06-21,5,2014,6
1633,22 00:00:00,2,31.16666666666667,45.45833333333334,33.958333333333336,3.5202142237674674,2.888054259755802,4.279555459367661,3.261348914596667,1.4144363024827713,0.0,0.0,3.5202142237674674,2.888054259755802,4.279555459367661,3.261348914596667,1.4144363024827713,0.0,0.0,2014-06-22,6,2014,6
1634,23 00:00:00,2,21.91666666666667,31.20833333333333,23.91304347826087,3.137304171174389,2.7777835391168852,4.037186148382152,3.3393994853073066,2.507496782713451,0.0,0.0,3.137304171174389,2.7777835391168852,4.037186148382152,3.3393994853073066,2.507496782713451,0.0,0.0,2014-06-23,0,2014,6
1635,24 00:00:00,2,59.33333333333334,70.30434782608695,56.16666666666666,3.99052606691609,2.8857313783396625,4.06474409244581,3.37040010791324,2.605217352398511,0.0,0.0,3.99052606691609,2.8857313783396625,4.06474409244581,3.37040010791324,2.605217352398511,0.0,0.0,2014-06-24,1,2014,6
1636,25 00:00:00,2,110.95833333333331,105.125,96.08333333333331,4.576427717122438,2.9810415581439873,4.235916459842499,3.3272155049628593,3.344141903700598,0.0,0.0,4.576427717122438,2.9810415581439873,4.235916459842499,3.3272155049628593,3.344141903700598,0.0,0.0,2014-06-25,2,2014,6
1637,26 00:00:00,2,139.83333333333334,127.16666666666669,120.54545454545456,4.760748417806535,3.0641694351072197,4.237723145067448,3.3890104896388515,2.5271609513998805,0.0,0.0,4.760748417806535,3.0641694351072197,4.237723145067448,3.3890104896388515,2.5271609513998805,0.0,0.0,2014-06-26,3,2014,6
1638,27 00:00:00,2,19.33333333333333,23.58333333333333,18.375,2.845393762613087,2.6479462770325046,3.7436043538031827,3.4307650260666698,2.1676241075599285,0.0,0.0,2.845393762613087,2.6479462770325046,3.7436043538031827,3.4307650260666698,2.1676241075599285,0.0,0.0,2014-06-27,4,2014,6
1639,28 00:00:00,2,22.125,27.04166666666667,19.916666666666668,3.0081547935525483,2.6508917872622613,3.6909606203177607,3.4537103326946594,2.889839208709609,0.0,0.0,3.0081547935525483,2.6508917872622613,3.6909606203177607,3.4537103326946594,2.889839208709609,0.0,0.0,2014-06-28,5,2014,6
1640,29 00:00:00,2,58.08333333333334,60.125,49.70833333333334,3.907010463604602,2.8307593550946497,3.8738017926079484,3.4362761393695243,2.430135091024125,0.0,0.0,3.907010463604602,2.8307593550946497,3.8738017926079484,3.4362761393695243,2.430135091024125,0.0,0.0,2014-06-29,6,2014,6
1641,30 00:00:00,2,77.125,78.83333333333333,70.08333333333333,4.243123698247448,2.878730182880679,3.886705197443856,3.456945674041054,2.5414707512568633,0.0,0.0,4.243123698247448,2.878730182880679,3.886705197443856,3.456945674041054,2.5414707512568633,0.0,0.0,2014-06-30,0,2014,6
1642,01 00:00:00,2,122.58333333333331,116.70833333333331,102.79166666666669,4.620879479693271,2.99155690214351,4.080358320247361,3.4140470743461435,3.3035692396802374,3.173878458937465,3.173878458937465,4.620879479693271,2.99155690214351,4.080358320247361,3.4140470743461435,3.3035692396802374,3.173878458937465,3.173878458937465,2014-07-01,1,2014,7
1643,02 00:00:00,2,68.83333333333333,67.79166666666667,55.6,4.241326752570746,3.0757749812275277,4.457733031047638,3.2769385049031805,0.9715677473639946,2.5877640352277083,3.535145354171894,4.241326752570746,3.0757749812275277,4.457733031047638,3.2769385049031805,0.9715677473639946,2.5877640352277083,3.535145354171894,2014-07-02,2,2014,7
1644,03 00:00:00,2,221.70833333333331,213.08333333333331,210.375,5.382198850528739,3.1336809788049687,4.377328113892327,3.3574015555986687,1.857794266219714,0.0,0.0,5.382198850528739,3.1336809788049687,4.377328113892327,3.3574015555986687,1.857794266219714,0.0,0.0,2014-07-03,3,2014,7
1645,04 00:00:00,2,222.41666666666663,200.25,174.82352941176467,5.294351178278157,3.160540247855237,4.319153392855371,3.407280843470909,2.0798060585688147,0.0,0.0,5.294351178278157,3.160540247855237,4.319153392855371,3.407280843470909,2.0798060585688147,0.0,0.0,2014-07-04,4,2014,7
1646,05 00:00:00,2,134.875,127.33333333333331,114.5,4.798198113397678,3.1282214566000697,4.309119863865794,3.3890104896388515,2.101284569602288,0.0,0.0,4.798198113397678,3.1282214566000697,4.309119863865794,3.3890104896388515,2.101284569602288,0.0,0.0,2014-07-05,5,2014,7
1647,06 00:00:00,2,220.625,200.95833333333331,185.875,5.253799313901276,3.1763162104494045,4.353498551059343,3.397044873927012,3.914661189026146,0.0,0.0,5.253799313901276,3.1763162104494045,4.353498551059343,3.397044873927012,3.914661189026146,0.0,0.0,2014-07-06,6,2014,7
1648,07 00:00:00,2,185.33333333333331,164.04166666666666,152.83333333333334,5.009801613347678,3.139110856399338,4.276666119016055,3.4072808434709088,3.5194000823332767,0.0,0.0,5.009801613347678,3.139110856399338,4.276666119016055,3.4072808434709088,3.5194000823332767,0.0,0.0,2014-07-07,0,2014,7
1649,08 00:00:00,2,97.20833333333331,90.95652173913044,79.04166666666667,4.3990681005287335,2.9831534913471307,4.081765780015241,3.4229980829095514,1.0266387890430204,0.0,0.0,4.3990681005287335,2.9831534913471307,4.081765780015241,3.4229980829095514,1.0266387890430204,0.0,0.0,2014-07-08,1,2014,7
1650,09 00:00:00,2,23.125,30.04166666666667,20.75,3.2037621870581527,2.8008319345531763,3.9318256327243257,3.398187391703191,1.8948048069284422,0.0,0.0,3.2037621870581527,2.8008319345531763,3.9318256327243257,3.398187391703191,1.8948048069284422,0.0,0.0,2014-07-09,2,2014,7
1651,10 00:00:00,2,28.875,36.04166666666666,27.54166666666667,3.446011397451948,2.7751895039398384,3.8204558119026557,3.469783370140575,2.690282169278886,0.0,0.0,3.446011397451948,2.7751895039398384,3.8204558119026557,3.469783370140575,2.690282169278886,0.0,0.0,2014-07-10,3,2014,7
1652,11 00:00:00,2,28.29166666666667,37.625,29.95454545454545,3.4285963558502695,2.798297078949988,3.8394523125933104,3.450464489929774,1.6930894849297111,0.0,0.0,3.4285963558502695,2.798297078949988,3.8394523125933104,3.450464489929774,1.6930894849297111,0.0,0.0,2014-07-11,4,2014,7
1653,12 00:00:00,2,9.0,19.08333333333333,11.125,2.6759618865507098,2.5649493574615367,3.5648268054439574,3.452629555294426,2.765244108139428,0.0,0.0,2.6759618865507098,2.5649493574615367,3.5648268054439574,3.452629555294426,2.765244108139428,0.0,0.0,2014-07-12,5,2014,7
1654,13 00:00:00,2,17.166666666666668,26.869565217391305,19.416666666666668,3.0985896589936988,2.7245795030534206,3.8149612925850147,3.4196508367968006,1.5658342749519683,0.0,0.0,3.0985896589936988,2.7245795030534206,3.8149612925850147,3.4196508367968006,1.5658342749519683,0.0,0.0,2014-07-13,6,2014,7
1655,14 00:00:00,2,28.04166666666667,34.125,27.25,3.3984157387002787,2.8233610476132047,3.890118170040096,3.439568287285112,1.9620295309351967,0.0,0.0,3.3984157387002787,2.8233610476132047,3.890118170040096,3.439568287285112,1.9620295309351967,0.0,0.0,2014-07-14,0,2014,7
1656,15 00:00:00,2,51.95833333333334,50.29166666666666,44.33333333333334,3.952844999948401,2.9018793647476446,3.942390542044542,3.4241113464449193,3.1397785035094983,0.7884573603642703,0.7884573603642703,3.952844999948401,2.9018793647476446,3.942390542044542,3.4241113464449193,3.1397785035094983,0.7884573603642703,0.7884573603642703,2014-07-15,1,2014,7
1657,16 00:00:00,2,128.70833333333334,114.25,107.04166666666669,4.7031283718791554,3.091042453358316,4.314149212270796,3.3585902488893864,1.7660142194761967,1.4350845252893227,1.410986973710262,4.7031283718791554,3.091042453358316,4.314149212270796,3.3585902488893864,1.7660142194761967,1.4350845252893227,1.410986973710262,2014-07-16,2,2014,7
1658,17 00:00:00,2,165.79166666666666,142.45833333333334,135.5,4.989014347993292,3.1023420086122493,4.334563714326565,3.355019921625434,1.4501490547507185,0.0,0.0,4.989014347993292,3.1023420086122493,4.334563714326565,3.355019921625434,1.4501490547507185,0.0,0.0,2014-07-17,3,2014,7
1659,18 00:00:00,2,137.54166666666666,127.33333333333331,116.04166666666669,4.751432692966343,3.1570004211501135,4.223787748395885,3.447208077352374,1.7628025691403932,0.0,0.0,4.751432692966343,3.1570004211501135,4.223787748395885,3.447208077352374,1.7628025691403932,0.0,0.0,2014-07-18,4,2014,7
1660,19 00:00:00,2,68.91666666666667,63.20833333333334,59.0,4.114963849424837,3.188416617383492,4.12847756859156,3.513460250684944,2.500957695316335,0.1823215567939546,0.1823215567939546,4.114963849424837,3.188416617383492,4.12847756859156,3.513460250684944,2.500957695316335,0.1823215567939546,0.1823215567939546,2014-07-19,5,2014,7
1661,20 00:00:00,2,67.54166666666667,62.56521739130435,54.95652173913044,4.103331833222337,3.1849742731925197,4.112920947795036,3.513460250684944,3.3673676664866306,0.0,0.0,4.103331833222337,3.1849742731925197,4.112920947795036,3.513460250684944,3.3673676664866306,0.0,0.0,2014-07-20,6,2014,7
1662,21 00:00:00,2,23.782608695652176,,21.772727272727273,3.2138632830446565,3.0244816868399766,3.95922460691244,3.491860250197741,3.336644045600029,0.0,0.0,3.2138632830446565,3.0244816868399766,3.95922460691244,3.491860250197741,3.336644045600029,0.0,0.0,2014-07-21,0,2014,7
1663,22 00:00:00,2,11.636363636363635,16.642857142857142,10.181818181818182,2.6927827289714217,2.847812143477369,3.879844107063911,3.419650836796801,2.33214389523559,0.0,0.0,2.6927827289714217,2.847812143477369,3.879844107063911,3.419650836796801,2.33214389523559,0.0,0.0,2014-07-22,1,2014,7
1664,23 00:00:00,2,28.125,28.20833333333333,24.5,3.2088254890146994,2.8526314299133175,3.920321808242841,3.4185325936637017,2.047423990023133,0.0,0.0,3.2088254890146994,2.8526314299133175,3.920321808242841,3.4185325936637017,2.047423990023133,0.0,0.0,2014-07-23,2,2014,7
1665,24 00:00:00,2,73.66666666666667,77.66666666666667,66.79166666666667,4.247899826729595,3.044522437723423,4.252653252198023,3.3609634048752484,1.1226271648719834,0.0,0.0,4.247899826729595,3.044522437723423,4.252653252198023,3.3609634048752484,1.1226271648719834,0.0,0.0,2014-07-24,3,2014,7
1666,25 00:00:00,2,81.17391304347827,78.8695652173913,69.30434782608695,4.292739943847116,2.908720896564361,4.06474409244581,3.4004685186561274,2.559292361146396,0.0,0.0,4.292739943847116,2.908720896564361,4.06474409244581,3.4004685186561274,2.559292361146396,0.0,0.0,2014-07-25,4,2014,7
1667,26 00:00:00,2,111.0,104.125,98.08333333333331,4.532599493153256,2.9356283494842854,3.9710777682094607,3.4461202457284426,2.7073833121145063,0.0,0.0,4.532599493153256,2.9356283494842854,3.9710777682094607,3.4461202457284426,2.7073833121145063,0.0,0.0,2014-07-26,5,2014,7
1668,27 00:00:00,2,112.16666666666669,104.70833333333331,97.125,4.580706713809717,2.9222651216721185,3.9078476340176653,3.4569456740410542,3.3300891792012624,0.0,0.0,4.580706713809717,2.9222651216721185,3.9078476340176653,3.4569456740410542,3.3300891792012624,0.0,0.0,2014-07-27,6,2014,7
1669,28 00:00:00,2,121.58333333333331,108.45833333333331,102.20833333333331,4.63026922004311,3.0265039322207445,4.032764623124274,3.4687198344225196,3.721679357531279,0.0,0.0,4.63026922004311,3.0265039322207445,4.032764623124274,3.4687198344225196,3.721679357531279,0.0,0.0,2014-07-28,0,2014,7
1670,29 00:00:00,2,123.91666666666669,118.33333333333331,108.04166666666669,4.672828834461906,3.0699890441604833,4.083873262354805,3.462314756801255,4.671078861784916,3.0349529867072724,3.0349529867072724,4.672828834461906,3.0699890441604833,4.083873262354805,3.462314756801255,4.671078861784916,3.0349529867072724,3.0349529867072724,2014-07-29,1,2014,7
1671,30 00:00:00,2,144.79166666666666,136.375,120.04166666666669,4.926649638023163,3.1245651453969594,4.4062109880411136,3.3369745362553846,3.1268519060550264,2.312535423847214,3.2846635654062037,4.926649638023163,3.1245651453969594,4.4062109880411136,3.3369745362553846,3.1268519060550264,2.312535423847214,3.2846635654062037,2014-07-30,2,2014,7
1672,31 00:00:00,2,212.66666666666663,194.95833333333331,177.0,5.191103282240888,3.149882953381249,4.325786916351006,3.3947559148613387,2.856709641155184,0.0,0.0,5.191103282240888,3.149882953381249,4.325786916351006,3.3947559148613387,2.856709641155184,0.0,0.0,2014-07-31,3,2014,7
